1	3.0	3.0 3.0 6.0	REJECTED_VETO
2	3.0	3.0 3.0 7.0	REJECTED_VETO
3	3.0	3.0 3.0 8.0	REJECTED_VETO
4	3.0	3.0 3.0 5.5	REJECTED_VETO
5	3.0	3.0 3.0 5.0	REJECTED_VETO
